_id,season,user,score,rank,SeasonNumber,returning,previousScore,cumScore,maxScore,scoreChange,monthsPlayed,retentionRate,monthsAFK
60650d1cdf54262f11146674,2021-04,5f92bfad27b0552329b80dc1,18599466,392,75,False,18599466,18599466,18599466,0.0,1,False,0
60650d1cdf54262f11145ea3,2021-04,5f8621e84a3d30a2acaf5601,18508027,393,75,False,18508027,18508027,18508027,0.0,1,False,0
60650d1cdf54262f11145d53,2021-04,5f57ad7f703361b81e4686a2,18421490,394,75,False,18421490,18421490,18421490,0.0,1,False,0
60650d17df54262f111374ff,2021-04,5f72d109ec2b0b529ac549be,18308077,395,75,False,18308077,18308077,18308077,0.0,1,False,0
60650d17df54262f111373b3,2021-04,583abc0d445866cb4acdac56,18222192,396,75,False,18222192,18222192,18222192,0.0,1,False,0
60650d1cdf54262f111461ef,2021-04,6006e913519efd064a0a0884,18137716,397,75,False,18137716,18137716,18137716,0.0,1,False,0
60650d1cdf54262f11145d8f,2021-04,5ef5c6bc31a1f84dd26d30ed,18110317,398,75,False,18110317,18110317,18110317,0.0,1,False,0
60650d0fdf54262f1111f185,2021-04,5ecc1ae6929e2d264fd2e5d6,18043802,399,75,False,18043802,18043802,18043802,0.0,1,False,0
60665322df54262f11048f01,2021-04,583e2a4c445866cb4ad3117e,17974507,400,75,False,17974507,17974507,17974507,0.0,1,False,0
60650d76df54262f1125d3b2,2021-04,581a51bc0e336c842c806e74,17940119,401,75,False,17940119,17940119,17940119,0.0,1,False,0
60650d7adf54262f11269741,2021-04,59fc00b2c2f2d90ef1f3dd85,17881465,402,75,False,17881465,17881465,17881465,0.0,1,False,0
60650d1cdf54262f11145dac,2021-04,5d2d523b97c06d3b8762ad11,17821840,403,75,False,17821840,17821840,17821840,0.0,1,False,0
60652470df54262f11c21ba3,2021-04,5de65486e479a9711edb0b47,17776053,404,75,False,17776053,17776053,17776053,0.0,1,False,0
60650d0fdf54262f1111f248,2021-04,578dacff409f1ea416412ac0,17769445,405,75,False,17769445,17769445,17769445,0.0,1,False,0
60650fb7df54262f11990d95,2021-04,5b2c270a964a7c1470106cbf,17740286,406,75,False,17740286,17740286,17740286,0.0,1,False,0
60650df2df54262f113f25d5,2021-04,5843f688b14a695e0d8b8fff,17665188,407,75,False,17665188,17665188,17665188,0.0,1,False,0
60650d0fdf54262f1111f367,2021-04,595d26de8d05b87f33a7f278,17533711,408,75,False,17533711,17533711,17533711,0.0,1,False,0
60650d17df54262f111373d8,2021-04,583e96da445866cb4ad3a7cc,17530662,409,75,False,17530662,17530662,17530662,0.0,1,False,0
60650d1cdf54262f1114613e,2021-04,6029e657b60d5fd1f2dab90a,17383001,410,75,False,17383001,17383001,17383001,0.0,1,False,0
60650d17df54262f111374f7,2021-04,5cddcb5d045ed9043e5d4c97,17380499,411,75,False,17380499,17380499,17380499,0.0,1,False,0
60650d17df54262f11137402,2021-04,580a6fa37d3b44a50ad6734c,17211669,412,75,False,17211669,17211669,17211669,0.0,1,False,0
60650d1cdf54262f11146207,2021-04,5e8db866fbb0088ef264f96b,17179198,413,75,False,17179198,17179198,17179198,0.0,1,False,0
60650d17df54262f111375f1,2021-04,58a26bf7d25357e8254238b1,16729038,414,75,False,16729038,16729038,16729038,0.0,1,False,0
60650d1edf54262f1114ac22,2021-04,5c0ed39900d683393d0b9c13,16719228,415,75,False,16719228,16719228,16719228,0.0,1,False,0
60650d1cdf54262f111461dc,2021-04,5d36ba9cf1a2e72e947edef4,16648473,416,75,False,16648473,16648473,16648473,0.0,1,False,0
60650d0fdf54262f1111f3b3,2021-04,550ab96a5e989c8a2bc36119,16486142,417,75,False,16486142,16486142,16486142,0.0,1,False,0
60650d1cdf54262f11145d79,2021-04,5ecee144c8580810e75f0d61,16477770,418,75,False,16477770,16477770,16477770,0.0,1,False,0
60650d50df54262f111e0457,2021-04,5fda1c20aacdd59251dd041e,16247189,419,75,False,16247189,16247189,16247189,0.0,1,False,0
60650d1cdf54262f111460f7,2021-04,595ea0762fa7b8463601dc7b,16163767,420,75,False,16163767,16163767,16163767,0.0,1,False,0
60650d1cdf54262f11145d10,2021-04,5f1ed7ca7d479a3c14f08d81,16016734,421,75,False,16016734,16016734,16016734,0.0,1,False,0
60650d1cdf54262f1114624c,2021-04,5e5fd0b0e349f17c59a6b2ef,16015537,422,75,False,16015537,16015537,16015537,0.0,1,False,0
60650d1cdf54262f11145e9b,2021-04,5fea6e09afd5497adff01b84,16011786,423,75,False,16011786,16011786,16011786,0.0,1,False,0
60650d0fdf54262f1111f1c5,2021-04,576fdf44c7eeb90a0684a673,15952865,424,75,False,15952865,15952865,15952865,0.0,1,False,0
60650d1ddf54262f11146c2f,2021-04,5fe30581fc26ee3c6fb5af7a,15796136,425,75,False,15796136,15796136,15796136,0.0,1,False,0
60650d1cdf54262f1114690e,2021-04,5ec9446744ee678ed3a26d90,15775962,426,75,False,15775962,15775962,15775962,0.0,1,False,0
60650d1ddf54262f1114709d,2021-04,5ef5670bdc333a7505c8a261,15700180,427,75,False,15700180,15700180,15700180,0.0,1,False,0
60650d13df54262f1112a263,2021-04,58ed23c19f9ea1683161fc52,15627801,428,75,False,15627801,15627801,15627801,0.0,1,False,0
6065c3bbdf54262f11acf33a,2021-04,5dc6e69242cb1b25b566aea1,15523297,429,75,False,15523297,15523297,15523297,0.0,1,False,0
60650d0fdf54262f1111f1d0,2021-04,5f5f2e1b9ffefed8fafcf6fd,15491967,430,75,False,15491967,15491967,15491967,0.0,1,False,0
60650d1cdf54262f1114669a,2021-04,60234fd4b60d5f2f6dd927b9,15462602,431,75,False,15462602,15462602,15462602,0.0,1,False,0
60650d0fdf54262f1111f49d,2021-04,5a3f7a62d053984c2496dcd0,15453776,432,75,False,15453776,15453776,15453776,0.0,1,False,0
60650d17df54262f11137410,2021-04,581dfde2d4ad16ca1fd35990,15420311,433,75,False,15420311,15420311,15420311,0.0,1,False,0
60650d0fdf54262f1111f2c7,2021-04,5d433f2191849326a7c35fcb,15377706,434,75,False,15377706,15377706,15377706,0.0,1,False,0
606e092cdf54262f11198ddc,2021-04,587ebac645e190b5544045e8,15369045,435,75,False,15369045,15369045,15369045,0.0,1,False,0
60650d1cdf54262f111467af,2021-04,602f533eb045f571689b0433,15287603,436,75,False,15287603,15287603,15287603,0.0,1,False,0
60650d1cdf54262f11145f31,2021-04,5e386959c71c6f04556dd7f1,15270026,437,75,False,15270026,15270026,15270026,0.0,1,False,0
60650d1cdf54262f11145ced,2021-04,603b06aee731a8601b703ea3,15270015,438,75,False,15270015,15270015,15270015,0.0,1,False,0
60650d1cdf54262f11145fc8,2021-04,5a9de644af1f7c3616335127,15247412,439,75,False,15247412,15247412,15247412,0.0,1,False,0
60650d0fdf54262f1111f235,2021-04,5844b76db14a695e0d8cae9d,15240360,440,75,False,15240360,15240360,15240360,0.0,1,False,0
60650d1cdf54262f11145fcc,2021-04,5fca9e843259c2939de78a44,15193624,441,75,False,15193624,15193624,15193624,0.0,1,False,0
60650d17df54262f111375e7,2021-04,577bc02e47c3ef7031adb268,15174502,442,75,False,15174502,15174502,15174502,0.0,1,False,0
60650d13df54262f1112a42d,2021-04,57f07e7fbda322d9241a59f1,15109026,443,75,False,15109026,15109026,15109026,0.0,1,False,0
60650d1cdf54262f11146135,2021-04,5d9ad4f46623cb1b0ede89e4,15013969,444,75,False,15013969,15013969,15013969,0.0,1,False,0
60650d1cdf54262f11145cc1,2021-04,5c4ca56e0a03ba0e02d60503,14992523,445,75,False,14992523,14992523,14992523,0.0,1,False,0
60650d1cdf54262f11145d7a,2021-04,5fa8e63c62a2a695d82ed3e3,14594460,446,75,False,14594460,14594460,14594460,0.0,1,False,0
60650d17df54262f1113754f,2021-04,57914ab63d4d17a31860bdeb,14576559,447,75,False,14576559,14576559,14576559,0.0,1,False,0
606f9516df54262f117f74ec,2021-04,570c4945d21b022c2c7e9e72,14559553,448,75,False,14559553,14559553,14559553,0.0,1,False,0
60650d1cdf54262f11145cab,2021-04,5952ea4774d30cba4dbd008e,14480893,449,75,False,14480893,14480893,14480893,0.0,1,False,0
60651286df54262f11281068,2021-04,5f2e9e14fe522e114769e927,14435925,450,75,False,14435925,14435925,14435925,0.0,1,False,0
60650d0fdf54262f111213ac,2021-04,5fd4bed67763dc50634e9f09,14431675,451,75,False,14431675,14431675,14431675,0.0,1,False,0
60650d1cdf54262f11145ca1,2021-04,60433420d4bed26ec0086505,14421247,452,75,False,14421247,14421247,14421247,0.0,1,False,0
60650d13df54262f1112b1d0,2021-04,59169874ae6c725e61ca3ee0,14283968,453,75,False,14283968,14283968,14283968,0.0,1,False,0
60650d17df54262f111373d3,2021-04,598d6fde9c31be5a2c7fb57e,14264433,454,75,False,14264433,14264433,14264433,0.0,1,False,0
60650d17df54262f111374d7,2021-04,603d6fce00db7d4fc9d7c627,14158995,455,75,False,14158995,14158995,14158995,0.0,1,False,0
60650d1cdf54262f11145e97,2021-04,5841dc97b14a695e0d88acd4,14157180,456,75,False,14157180,14157180,14157180,0.0,1,False,0
60650d13df54262f1112a3fc,2021-04,5a60bd35c4c2982956a25564,14012686,457,75,False,14012686,14012686,14012686,0.0,1,False,0
60650d17df54262f1113755f,2021-04,5d19a28eec3bed3849dcc2b5,13931169,458,75,False,13931169,13931169,13931169,0.0,1,False,0
60650d1edf54262f1114b0f0,2021-04,588397385c4ce5610170aa4c,13918150,459,75,False,13918150,13918150,13918150,0.0,1,False,0
60650d1cdf54262f11145e08,2021-04,604d1cf641da55b4ed331636,13843416,460,75,False,13843416,13843416,13843416,0.0,1,False,0
60650d1cdf54262f1114616f,2021-04,5fe7304c40d71807c571b552,13827396,461,75,False,13827396,13827396,13827396,0.0,1,False,0
60650d1cdf54262f11145de7,2021-04,58ef917e9f9ea16831646286,13775764,462,75,False,13775764,13775764,13775764,0.0,1,False,0
60650d1cdf54262f11145de0,2021-04,5c1c2f47d6a4a31cf87f4276,13764036,463,75,False,13764036,13764036,13764036,0.0,1,False,0
60650d0fdf54262f1111f29c,2021-04,5b07048055586d0e39210efd,13750526,464,75,False,13750526,13750526,13750526,0.0,1,False,0
60650d1cdf54262f111467c9,2021-04,5ab174b46f43ab10519c66bd,13739405,465,75,False,13739405,13739405,13739405,0.0,1,False,0
60650d1cdf54262f11146119,2021-04,603d35e2c5547c3ff800a7fe,13733363,466,75,False,13733363,13733363,13733363,0.0,1,False,0
606d6f14df54262f11529f9e,2021-04,5efb208c407043831d9baf94,13723049,467,75,False,13723049,13723049,13723049,0.0,1,False,0
60650d1cdf54262f11146038,2021-04,55cf3adf3ed08bbd40e69295,13706238,468,75,False,13706238,13706238,13706238,0.0,1,False,0
60650d1cdf54262f11146195,2021-04,5e43c52c61b5bfe7916a3160,13551620,469,75,False,13551620,13551620,13551620,0.0,1,False,0
60650d0fdf54262f1111f417,2021-04,5b944be27c9b9c4f5f48d62b,13548447,470,75,False,13548447,13548447,13548447,0.0,1,False,0
60650d1cdf54262f11145cbe,2021-04,5fa89d31b8ffe522b2d71c3a,13548391,471,75,False,13548391,13548391,13548391,0.0,1,False,0
60650d1cdf54262f11146827,2021-04,5abbe5cfe67bd42d99641550,13545513,472,75,False,13545513,13545513,13545513,0.0,1,False,0
60650d1cdf54262f111460d4,2021-04,5fc650a952c43237e0fe839f,13344801,473,75,False,13344801,13344801,13344801,0.0,1,False,0
60721ab1df54262f11f63b21,2021-04,5a7db6bf1ce6bd2d244911e2,13341690,474,75,False,13341690,13341690,13341690,0.0,1,False,0
60650d1cdf54262f11145ee1,2021-04,5bcc80f60a8cfc1f0f7a5042,13322235,475,75,False,13322235,13322235,13322235,0.0,1,False,0
60650d1cdf54262f111460c1,2021-04,5c970a9bb6ce3c50baa88c43,13142926,476,75,False,13142926,13142926,13142926,0.0,1,False,0
60650d1cdf54262f11146922,2021-04,5f7942cae495b3c300ea777a,13045259,477,75,False,13045259,13045259,13045259,0.0,1,False,0
60650d17df54262f11137568,2021-04,577b06d32fe3a52e25d9ab36,13033657,478,75,False,13033657,13033657,13033657,0.0,1,False,0
606a3e66df54262f11d53a6b,2021-04,583f86b9b14a695e0d85a66c,13030097,479,75,False,13030097,13030097,13030097,0.0,1,False,0
606511d7df54262f11049eb4,2021-04,55d171a8da0f8b800f00823f,13013892,480,75,False,13013892,13013892,13013892,0.0,1,False,0
60650d17df54262f111373d1,2021-04,59c0eeeaef45bd256a886d55,12977683,481,75,False,12977683,12977683,12977683,0.0,1,False,0
60650d1cdf54262f11145e6c,2021-04,5daf1c976b11155e7b8ef9e1,12927332,482,75,False,12927332,12927332,12927332,0.0,1,False,0
60650d1cdf54262f11145d6e,2021-04,5ad1fb3cb914114d0d2933fd,12918362,483,75,False,12918362,12918362,12918362,0.0,1,False,0
60650d1cdf54262f111460df,2021-04,5e697287e7e97b6008940cd3,12890492,484,75,False,12890492,12890492,12890492,0.0,1,False,0
60650d1cdf54262f11146849,2021-04,55d1f34ebbc786b40f59f3a1,12861648,485,75,False,12861648,12861648,12861648,0.0,1,False,0
60650d13df54262f1112a32c,2021-04,59b31b7605767259d8d8ae29,12839660,486,75,False,12839660,12839660,12839660,0.0,1,False,0
60650d0fdf54262f1111f1b8,2021-04,595ffc342fa7b846360343ad,12826709,487,75,False,12826709,12826709,12826709,0.0,1,False,0
6065148bdf54262f1190f327,2021-04,5ad115def52b2a599b16628f,12778613,488,75,False,12778613,12778613,12778613,0.0,1,False,0
60650d1edf54262f1114b2cd,2021-04,5fa5d35a62a2a6ac812e8ed5,12763367,489,75,False,12763367,12763367,12763367,0.0,1,False,0
60650d1cdf54262f11145f5c,2021-04,5c9dd26f0f81c652d0aa6d16,12492843,490,75,False,12492843,12492843,12492843,0.0,1,False,0
60650d1cdf54262f11145eee,2021-04,57d5447481f97d800c74300a,12454794,491,75,False,12454794,12454794,12454794,0.0,1,False,0
60650d1ddf54262f11146fea,2021-04,6003f0e31dc2674bc93030b7,12383350,492,75,False,12383350,12383350,12383350,0.0,1,False,0
60650d1ddf54262f11146b8d,2021-04,57698ea34673b865097b6c01,12350912,493,75,False,12350912,12350912,12350912,0.0,1,False,0
60650d1cdf54262f11146028,2021-04,60234fe4b60d5f7d43d927bd,12326488,494,75,False,12326488,12326488,12326488,0.0,1,False,0
606bc9b6df54262f115dd56d,2021-04,60073f5ca6ad8c4aa854bca9,12297202,495,75,False,12297202,12297202,12297202,0.0,1,False,0
60650d1cdf54262f11146056,2021-04,5fc09c5b1cb8a631bb5185a9,12237326,496,75,False,12237326,12237326,12237326,0.0,1,False,0
60650d1cdf54262f11146773,2021-04,599770edd77d307ce41ad835,12201430,497,75,False,12201430,12201430,12201430,0.0,1,False,0
60650d1cdf54262f1114607f,2021-04,5ddeb7341c1e02b052587fd4,12181629,498,75,False,12181629,12181629,12181629,0.0,1,False,0
60650dc4df54262f11361572,2021-04,5efcaf756e42091cc21bcff3,12158910,499,75,False,12158910,12158910,12158910,0.0,1,False,0
60650d17df54262f111374a2,2021-04,5fe9d966afd54942d2f00c5a,12114862,500,75,False,12114862,12114862,12114862,0.0,1,False,0
60650d1ddf54262f11146c3a,2021-04,5b35574a484ffb686e0decb8,12079536,501,75,False,12079536,12079536,12079536,0.0,1,False,0
60650d18df54262f11138510,2021-04,5f6eb90b36998ce519ce47f8,12031464,502,75,False,12031464,12031464,12031464,0.0,1,False,0
60650d0fdf54262f1111f292,2021-04,55e8a52f1eca260d78cba8b1,12008179,503,75,False,12008179,12008179,12008179,0.0,1,False,0
60650d1cdf54262f11146007,2021-04,5fccd717b3e4dc06db7b6a25,11961213,504,75,False,11961213,11961213,11961213,0.0,1,False,0
60650d14df54262f1112ee22,2021-04,59de3a3459799f7b0dc7f408,11927482,505,75,False,11927482,11927482,11927482,0.0,1,False,0
60650d1edf54262f1114b1d1,2021-04,5f791b73e495b31f55ea7171,11925162,506,75,False,11925162,11925162,11925162,0.0,1,False,0
60650d13df54262f1112ab3f,2021-04,58f19f779f9ea168316689b4,11920176,507,75,False,11920176,11920176,11920176,0.0,1,False,0
60650d17df54262f1113741f,2021-04,59f51d940663506dc2255e16,11893245,508,75,False,11893245,11893245,11893245,0.0,1,False,0
60650d1cdf54262f11146719,2021-04,5a8466038f866773f59fa6c8,11844228,509,75,False,11844228,11844228,11844228,0.0,1,False,0
60650d11df54262f1112635d,2021-04,5b2e9d95fbc8f506106fd662,11823568,510,75,False,11823568,11823568,11823568,0.0,1,False,0
60650d17df54262f111373cb,2021-04,58f26e879f9ea168316765fb,11814343,511,75,False,11814343,11814343,11814343,0.0,1,False,0
60650d13df54262f1112a223,2021-04,58fcb5ebb10571061cecce02,11746993,512,75,False,11746993,11746993,11746993,0.0,1,False,0
60650d1cdf54262f1114670f,2021-04,5e60dc84a49fff458b94b191,11730038,513,75,False,11730038,11730038,11730038,0.0,1,False,0
60650d13df54262f1112a326,2021-04,5a8185c4a508985a2640761a,11705881,514,75,False,11705881,11705881,11705881,0.0,1,False,0
60650d13df54262f1112a25d,2021-04,59cec9e20dd629146b767d96,11614475,515,75,False,11614475,11614475,11614475,0.0,1,False,0
606512b4df54262f11309d59,2021-04,60235058b60d5ffbb5d927d0,11563796,516,75,False,11563796,11563796,11563796,0.0,1,False,0
60650d10df54262f111226d8,2021-04,583326122873dc77620c69a0,11562767,517,75,False,11562767,11562767,11562767,0.0,1,False,0
60650f5ddf54262f1186897c,2021-04,5fbef0348a49cb0207a3d2ad,11545621,518,75,False,11545621,11545621,11545621,0.0,1,False,0
60650d0fdf54262f1111f1db,2021-04,55711a2107bca135278131fe,11474295,519,75,False,11474295,11474295,11474295,0.0,1,False,0
60650d1cdf54262f11145f90,2021-04,54c4ebbf365e6dea5ca781a2,11458158,520,75,False,11458158,11458158,11458158,0.0,1,False,0
60650d1cdf54262f11146909,2021-04,60188d78015bf45fba54acba,11380448,521,75,False,11380448,11380448,11380448,0.0,1,False,0
60650d1edf54262f1114acf8,2021-04,600aef71519efdd0e70aba52,11354521,522,75,False,11354521,11354521,11354521,0.0,1,False,0
60650d1cdf54262f11145cf2,2021-04,6027e1708b74abb66461e89d,11322322,523,75,False,11322322,11322322,11322322,0.0,1,False,0
60650d13df54262f1112a45d,2021-04,5a47d961a619d94b9bb62fe8,11304291,524,75,False,11304291,11304291,11304291,0.0,1,False,0
60650d1ddf54262f11146c39,2021-04,5d5d87145d890f3b901f6f08,11278985,525,75,False,11278985,11278985,11278985,0.0,1,False,0
60650d1cdf54262f111462a1,2021-04,5ce3ac5d21c41707d32ba98d,11257361,526,75,False,11257361,11257361,11257361,0.0,1,False,0
60650d1cdf54262f111460bd,2021-04,598fc2d39c31be5a2c800a70,11241270,527,75,False,11241270,11241270,11241270,0.0,1,False,0
60650d1cdf54262f11145dc5,2021-04,5b8396fdc5ca58155747d91b,11218977,528,75,False,11218977,11218977,11218977,0.0,1,False,0
60650d1cdf54262f11146723,2021-04,576d7fabbe1cccb44b189ac4,11206188,529,75,False,11206188,11206188,11206188,0.0,1,False,0
60650d1cdf54262f11145d7e,2021-04,5952e49274d30cba4dbcf954,11157072,530,75,False,11157072,11157072,11157072,0.0,1,False,0
60650d1cdf54262f1114685e,2021-04,5d651dfa628e191ad93a1a62,11109785,531,75,False,11109785,11109785,11109785,0.0,1,False,0
60650d1cdf54262f11145d9e,2021-04,5e545ae9ed4d65f2c09916d4,10952285,532,75,False,10952285,10952285,10952285,0.0,1,False,0
60650d1cdf54262f11146017,2021-04,5bcb640318e7df52ce37ce0e,10918310,533,75,False,10918310,10918310,10918310,0.0,1,False,0
60653742df54262f1187941d,2021-04,604b7166d4bed2e06e093600,10916792,534,75,False,10916792,10916792,10916792,0.0,1,False,0
60650d0fdf54262f11121520,2021-04,584347b7b14a695e0d8a9da0,10902008,535,75,False,10902008,10902008,10902008,0.0,1,False,0
60650d1ddf54262f11146f56,2021-04,5952367a74d30cba4dbc62e2,10890168,536,75,False,10890168,10890168,10890168,0.0,1,False,0
60650d1cdf54262f11145ce5,2021-04,5b200c5b786c494c20ae0908,10861224,537,75,False,10861224,10861224,10861224,0.0,1,False,0
60650d17df54262f11137444,2021-04,58c1a03a446ef91f4c5c1099,10819080,538,75,False,10819080,10819080,10819080,0.0,1,False,0
60650d1cdf54262f11145d72,2021-04,5fe6687212931cf3ae9a7c7e,10812663,539,75,False,10812663,10812663,10812663,0.0,1,False,0
60650d1cdf54262f11146377,2021-04,6052f6f7b1021ca2c5baa33b,10754342,540,75,False,10754342,10754342,10754342,0.0,1,False,0
60650d13df54262f1112a32d,2021-04,5f949d4727b0557c40b8f666,10750142,541,75,False,10750142,10750142,10750142,0.0,1,False,0
606527dcdf54262f1172b8a8,2021-04,602e2265b045f584059acf47,10679639,542,75,False,10679639,10679639,10679639,0.0,1,False,0
6065b90bdf54262f118addb3,2021-04,602350238b74ab658f60d32d,10637419,543,75,False,10637419,10637419,10637419,0.0,1,False,0
60650d1cdf54262f11146182,2021-04,5a76c415f375f71c018b9897,10533245,544,75,False,10533245,10533245,10533245,0.0,1,False,0
60650d1cdf54262f1114666f,2021-04,6001d3b42b0c931bffbe0413,10469832,545,75,False,10469832,10469832,10469832,0.0,1,False,0
60650d1cdf54262f1114620d,2021-04,5e8872988d8d84106057ca93,10246775,546,75,False,10246775,10246775,10246775,0.0,1,False,0
60650d1cdf54262f111466f2,2021-04,5fdd8fa4ccdbca5accf05085,10192360,547,75,False,10192360,10192360,10192360,0.0,1,False,0
60650d1cdf54262f11146631,2021-04,582ced8b1351e5743bf08781,10164021,548,75,False,10164021,10164021,10164021,0.0,1,False,0
60650d1cdf54262f11146128,2021-04,5be48949e265777f25131b61,10138899,549,75,False,10138899,10138899,10138899,0.0,1,False,0
60652328df54262f11803837,2021-04,6013bb978fceb1c739059c71,10129109,550,75,False,10129109,10129109,10129109,0.0,1,False,0
60650d1cdf54262f1114662e,2021-04,5fefd46fbdad363be2395a20,10114659,551,75,False,10114659,10114659,10114659,0.0,1,False,0
60650d1cdf54262f11145db2,2021-04,5e9e87668913663780daef3e,10037960,552,75,False,10037960,10037960,10037960,0.0,1,False,0
60650d1cdf54262f11146875,2021-04,5a79bc18d7c891067b8ad5d1,9939226,553,75,False,9939226,9939226,9939226,0.0,1,False,0
60650d3bdf54262f111a1243,2021-04,5e4b71e8b59f2446ebd68563,9882160,554,75,False,9882160,9882160,9882160,0.0,1,False,0
60650d17df54262f111375de,2021-04,5a1b90f720f024391ddb7ea5,9843943,555,75,False,9843943,9843943,9843943,0.0,1,False,0
60650d1cdf54262f11145eb1,2021-04,5f57606a70336172fb467651,9569518,556,75,False,9569518,9569518,9569518,0.0,1,False,0
60650d1cdf54262f11145ee4,2021-04,5fe5f7a07cc9384eed498b23,9543440,557,75,False,9543440,9543440,9543440,0.0,1,False,0
60650d0fdf54262f1111f4ea,2021-04,5de52764e479a9557ddad81a,9542261,558,75,False,9542261,9542261,9542261,0.0,1,False,0
60650d1cdf54262f11145fbf,2021-04,5fb312de62af494a4796a15a,9486987,559,75,False,9486987,9486987,9486987,0.0,1,False,0
60650d1ddf54262f11146bf5,2021-04,579369fd42d32822203fd666,9467906,560,75,False,9467906,9467906,9467906,0.0,1,False,0
60650d1cdf54262f11145f71,2021-04,58a2e5c0d25357e82542cf76,9460739,561,75,False,9460739,9460739,9460739,0.0,1,False,0
60650d1cdf54262f111461e1,2021-04,5ceab6a23004d71839467a67,9460153,562,75,False,9460153,9460153,9460153,0.0,1,False,0
60650d0fdf54262f1111f471,2021-04,5dd950ac30de4b300e803671,9454896,563,75,False,9454896,9454896,9454896,0.0,1,False,0
60650d1cdf54262f111461c6,2021-04,5e6505c2e349f13d23a82e61,9383792,564,75,False,9383792,9383792,9383792,0.0,1,False,0
60650d7adf54262f1126d417,2021-04,58dd5ee19f9ea16831510a0c,9369668,565,75,False,9369668,9369668,9369668,0.0,1,False,0
60650d1cdf54262f11146919,2021-04,58a2b2f2d25357e8254290d9,9366429,566,75,False,9366429,9366429,9366429,0.0,1,False,0
60650d1cdf54262f11146342,2021-04,5bacd46c7ce4426e75af3653,9355952,567,75,False,9355952,9355952,9355952,0.0,1,False,0
60650d1ddf54262f11146f7f,2021-04,5f1db8297d479a82e2f070de,9325927,568,75,False,9325927,9325927,9325927,0.0,1,False,0
60650d13df54262f1112ab5b,2021-04,59b683fdaf881772e595a10a,9171840,569,75,False,9171840,9171840,9171840,0.0,1,False,0
60650d1cdf54262f11145f80,2021-04,59d3053bc8b7c321956470b5,9098280,570,75,False,9098280,9098280,9098280,0.0,1,False,0
60650d1cdf54262f11145db9,2021-04,604122d300db7d2066d832df,9056801,571,75,False,9056801,9056801,9056801,0.0,1,False,0
60650d1cdf54262f11146716,2021-04,57d56db981f97d800c746b86,9050528,572,75,False,9050528,9050528,9050528,0.0,1,False,0
60650d1cdf54262f11146308,2021-04,56c2624373fb36ec0284ae1b,9030357,573,75,False,9030357,9030357,9030357,0.0,1,False,0
60650d1cdf54262f111460d3,2021-04,58dd98eb9f9ea168315155d3,9021019,574,75,False,9021019,9021019,9021019,0.0,1,False,0
60650d1cdf54262f111467b6,2021-04,57a9d295ae69c931775499cc,8986878,575,75,False,8986878,8986878,8986878,0.0,1,False,0
60650d1cdf54262f11146096,2021-04,5e09f7b2e1521535610d5d0c,8942848,576,75,False,8942848,8942848,8942848,0.0,1,False,0
60650d0fdf54262f1111f268,2021-04,5a380d7d2a4e5d5d0756f2e2,8912388,577,75,False,8912388,8912388,8912388,0.0,1,False,0
60650d1ddf54262f11146bcd,2021-04,5fb03d4b62af49b5cb965a65,8872646,578,75,False,8872646,8872646,8872646,0.0,1,False,0
60650d1cdf54262f11145ec2,2021-04,5f6ec0b9e6aa7e2ea99be788,8857986,579,75,False,8857986,8857986,8857986,0.0,1,False,0
60650d1cdf54262f11146013,2021-04,5ee28823290c3b44cb47207f,8838038,580,75,False,8838038,8838038,8838038,0.0,1,False,0
60650d1cdf54262f11145e6b,2021-04,6034aa118f6406015a9b3813,8797967,581,75,False,8797967,8797967,8797967,0.0,1,False,0
60650d1cdf54262f1114684f,2021-04,5c7bfac595dcb2016c4b0bd6,8796750,582,75,False,8796750,8796750,8796750,0.0,1,False,0
60650d1cdf54262f11146340,2021-04,5ea1e617891366226edb2c22,8755039,583,75,False,8755039,8755039,8755039,0.0,1,False,0
60650d1ddf54262f11146c2d,2021-04,583767d0465957f661f10929,8736905,584,75,False,8736905,8736905,8736905,0.0,1,False,0
60650d1cdf54262f11145dbb,2021-04,5e8d5d83ea88ab0e57775b73,8728227,585,75,False,8728227,8728227,8728227,0.0,1,False,0
60650d0fdf54262f1111f187,2021-04,5a49a2a4e9c19c0be1fe3009,8711903,586,75,False,8711903,8711903,8711903,0.0,1,False,0
60650d1cdf54262f111460c7,2021-04,5521692bc458d32704bead57,8705479,587,75,False,8705479,8705479,8705479,0.0,1,False,0
60650d1edf54262f1114b398,2021-04,5f732836d4c8ff3488888ae9,8651812,588,75,False,8651812,8651812,8651812,0.0,1,False,0
60650d1fdf54262f1114df90,2021-04,5d0ee06d94d2b60a3766c446,8610290,589,75,False,8610290,8610290,8610290,0.0,1,False,0
60650d1cdf54262f11145f1c,2021-04,5c25b0154283be2b9d57b36a,8577177,590,75,False,8577177,8577177,8577177,0.0,1,False,0
60650d0fdf54262f1111f376,2021-04,5862b22dc04c074e4f16df99,8554337,591,75,False,8554337,8554337,8554337,0.0,1,False,0
60650d1cdf54262f11145d65,2021-04,603482fc24e49d21fe59a53f,8545942,592,75,False,8545942,8545942,8545942,0.0,1,False,0
60650d1cdf54262f11146791,2021-04,60235078b60d5f3c7bd927d5,8500057,593,75,False,8500057,8500057,8500057,0.0,1,False,0
60650d0fdf54262f11121709,2021-04,587a18c145e190b5543910ad,8491718,594,75,False,8491718,8491718,8491718,0.0,1,False,0
