_id,season,user,score,rank
60650d1cdf54262f1114619c,2021-04,5fe5b68b190950164318a540,23555295,332
60650d1cdf54262f11145f4c,2021-04,5e983f69891366f368da7a6b,23358979,333
60650d0fdf54262f1111f1f9,2021-04,5ab1e98f62586e2d63124562,23244240,334
60650d1cdf54262f11145cfa,2021-04,5aa1989302226b27e6ff31bb,23235609,335
60650d1cdf54262f11146343,2021-04,5d78fc0bb1479d7391fcd0e1,23206946,336
60650d1cdf54262f11146206,2021-04,5fe868e94d2c6a4ae157a7da,23148152,337
60650d1cdf54262f11145f2c,2021-04,55cba2c8e637fd40543b8f01,23071418,338
60650d13df54262f1112a2e7,2021-04,58e2261a9f9ea16831564281,22957755,339
60650d13df54262f1112a357,2021-04,5834412f562492df04a5aeec,22783985,340
60650d13df54262f1112a38d,2021-04,583f3653b14a695e0d852d1b,22515044,341
60650d1cdf54262f11145da5,2021-04,5e5f798711457a25520a6822,22511373,342
60650d0fdf54262f1111f327,2021-04,57784c56b60c80ad1a322dbe,22511327,343
60652b47df54262f1122d28c,2021-04,584433d0b14a695e0d8be34b,22338768,344
60650d1cdf54262f111460be,2021-04,5b55aac8417b807ff87af904,22280903,345
60650d1cdf54262f11145d42,2021-04,5da9e2cdf36fd61ef987bfdd,21999876,346
60650d17df54262f111374d1,2021-04,5b762cb5e496b6144d6fbc83,21849716,347
60650d1cdf54262f11145e84,2021-04,5fef03dfbdad36709c394104,21824424,348
60650d1cdf54262f111466e4,2021-04,57c729291d90a0c56196790d,21745858,349
60650d1cdf54262f11145df4,2021-04,6033e8ec24e49d56fe597691,21726154,350
60650d1ddf54262f11146c17,2021-04,5777a26ab60c80ad1a318d44,21642580,351
60650d1cdf54262f11146008,2021-04,5c6e77befaf1ac4f6d6e5d45,21605979,352
60650d1ddf54262f11146bb6,2021-04,5ca8137fc9569c0c9ac55da6,21515813,353
60650d1cdf54262f11145fd2,2021-04,5ad298bad208df4226bad1e0,21482301,354
60650d1cdf54262f11145db3,2021-04,577fba91b63c29622e7d7cfb,21365314,355
60650d1cdf54262f11146246,2021-04,588c57e94b9e9fe43a3f6943,21291419,356
60650d13df54262f1112ab29,2021-04,5830abe52873dc7762088ce9,21285330,357
60650d18df54262f11138d97,2021-04,570f6f4c985d3026495e06ed,21259140,358
60650d1cdf54262f11146762,2021-04,5cf86dcae6c9f91fc566d5e7,21230589,359
60650d1cdf54262f11145c8d,2021-04,582f4b14e7bdc06d35f27f6f,21224713,360
60650d1cdf54262f11145ea4,2021-04,5cde0ee9af8f3c2cb27f9f9e,21199559,361
60650d0fdf54262f1111f1e2,2021-04,599b0f389b900d5b493be3de,20968943,362
60650d0fdf54262f1111f3b9,2021-04,56494628ebcf994a76c86704,20852638,363
60650d0fdf54262f111214a9,2021-04,57dc4858c0b306214b7ff12a,20771726,364
60650d13df54262f1112a32e,2021-04,56a6842f0a5ae83c75a4a686,20706330,365
60650d17df54262f11137448,2021-04,57880ad63fd9069e6b544c22,20524803,366
60650d13df54262f1112a392,2021-04,55fa5dfd9a7f20cf1bc9b23e,20447548,367
60650d0fdf54262f1111f1ae,2021-04,5774f923efd3405c4bb412e5,20443860,368
60650d0fdf54262f1111f44e,2021-04,57d2891e81f97d800c7094dc,20384928,369
60650d13df54262f1112b115,2021-04,5e21fe68be0a85c844ec6d47,20317375,370
60650d1cdf54262f11145d8e,2021-04,5ea73df095b6e6b6c7bfe375,20032002,371
60650d1cdf54262f111461e7,2021-04,5b30a4118542d872380935ff,19854848,372
60650d17df54262f1113750a,2021-04,589f62b9d25357e8253e54ce,19802838,373
60650d1cdf54262f11145d05,2021-04,5e0c8ffbbe0a85233ae8c414,19540060,374
60650d1cdf54262f11145daa,2021-04,5fdc2bee16b4cd34ea282cd1,19461126,375
60650d50df54262f111e000b,2021-04,5d1731cda1205c21f8771b33,19417613,376
60650d1cdf54262f11145e5b,2021-04,5f59de709ae9c054c3327a76,19413315,377
60650d1cdf54262f11145d9d,2021-04,5d99d31e87bfc939fc512f50,19293887,378
60650d1cdf54262f11146733,2021-04,5f4240c7cdebd344d6abeffa,19260810,379
60650d1cdf54262f11145daf,2021-04,5d3d6de9e84adb229a312401,19107963,380
60650d17df54262f11137632,2021-04,5e0f498fe152152d160e379c,19107348,381
60650d0fdf54262f1111f4e2,2021-04,583c8ab1445866cb4ad0a321,19088867,382
60650d1cdf54262f11145ce9,2021-04,5a6a8e144d69462621e18b78,18950222,383
60650d1cdf54262f11145c9d,2021-04,5b97a42e641077197fab0f32,18921330,384
606512dcdf54262f11391d8f,2021-04,5830a0242873dc7762087b46,18907098,385
60650d1ddf54262f11146c7d,2021-04,587cad2745e190b5543d125a,18795988,386
60650d1cdf54262f11145f61,2021-04,5db91267f595b1915880328b,18770819,387
60650d17df54262f111373c6,2021-04,597e51fcf9a86327a700151d,18733160,388
60652487df54262f11c70376,2021-04,5fa54809b8ffe547c8d6c9eb,18677631,389
60650d1cdf54262f11146168,2021-04,5d17e430f82ab44a5a322ba9,18653067,390
60650d1cdf54262f11146924,2021-04,58570f74d03d397b1e03142f,18648458,391
60650d1cdf54262f11146674,2021-04,5f92bfad27b0552329b80dc1,18599466,392
60650d1cdf54262f11145ea3,2021-04,5f8621e84a3d30a2acaf5601,18508027,393
60650d1cdf54262f11145d53,2021-04,5f57ad7f703361b81e4686a2,18421490,394
60650d17df54262f111374ff,2021-04,5f72d109ec2b0b529ac549be,18308077,395
60650d17df54262f111373b3,2021-04,583abc0d445866cb4acdac56,18222192,396
60650d1cdf54262f111461ef,2021-04,6006e913519efd064a0a0884,18137716,397
60650d1cdf54262f11145d8f,2021-04,5ef5c6bc31a1f84dd26d30ed,18110317,398
60650d0fdf54262f1111f185,2021-04,5ecc1ae6929e2d264fd2e5d6,18043802,399
60665322df54262f11048f01,2021-04,583e2a4c445866cb4ad3117e,17974507,400
60650d76df54262f1125d3b2,2021-04,581a51bc0e336c842c806e74,17940119,401
60650d7adf54262f11269741,2021-04,59fc00b2c2f2d90ef1f3dd85,17881465,402
60650d1cdf54262f11145dac,2021-04,5d2d523b97c06d3b8762ad11,17821840,403
60652470df54262f11c21ba3,2021-04,5de65486e479a9711edb0b47,17776053,404
60650d0fdf54262f1111f248,2021-04,578dacff409f1ea416412ac0,17769445,405
60650fb7df54262f11990d95,2021-04,5b2c270a964a7c1470106cbf,17740286,406
60650df2df54262f113f25d5,2021-04,5843f688b14a695e0d8b8fff,17665188,407
60650d0fdf54262f1111f367,2021-04,595d26de8d05b87f33a7f278,17533711,408
60650d17df54262f111373d8,2021-04,583e96da445866cb4ad3a7cc,17530662,409
60650d1cdf54262f1114613e,2021-04,6029e657b60d5fd1f2dab90a,17383001,410
60650d17df54262f111374f7,2021-04,5cddcb5d045ed9043e5d4c97,17380499,411
60650d17df54262f11137402,2021-04,580a6fa37d3b44a50ad6734c,17211669,412
60650d1cdf54262f11146207,2021-04,5e8db866fbb0088ef264f96b,17179198,413
60650d17df54262f111375f1,2021-04,58a26bf7d25357e8254238b1,16729038,414
60650d1edf54262f1114ac22,2021-04,5c0ed39900d683393d0b9c13,16719228,415
60650d1cdf54262f111461dc,2021-04,5d36ba9cf1a2e72e947edef4,16648473,416
60650d0fdf54262f1111f3b3,2021-04,550ab96a5e989c8a2bc36119,16486142,417
60650d1cdf54262f11145d79,2021-04,5ecee144c8580810e75f0d61,16477770,418
60650d50df54262f111e0457,2021-04,5fda1c20aacdd59251dd041e,16247189,419
60650d1cdf54262f111460f7,2021-04,595ea0762fa7b8463601dc7b,16163767,420
60650d1cdf54262f11145d10,2021-04,5f1ed7ca7d479a3c14f08d81,16016734,421
60650d1cdf54262f1114624c,2021-04,5e5fd0b0e349f17c59a6b2ef,16015537,422
60650d1cdf54262f11145e9b,2021-04,5fea6e09afd5497adff01b84,16011786,423
60650d0fdf54262f1111f1c5,2021-04,576fdf44c7eeb90a0684a673,15952865,424
60650d1ddf54262f11146c2f,2021-04,5fe30581fc26ee3c6fb5af7a,15796136,425
60650d1cdf54262f1114690e,2021-04,5ec9446744ee678ed3a26d90,15775962,426
60650d1ddf54262f1114709d,2021-04,5ef5670bdc333a7505c8a261,15700180,427
60650d13df54262f1112a263,2021-04,58ed23c19f9ea1683161fc52,15627801,428
6065c3bbdf54262f11acf33a,2021-04,5dc6e69242cb1b25b566aea1,15523297,429
60650d0fdf54262f1111f1d0,2021-04,5f5f2e1b9ffefed8fafcf6fd,15491967,430
60650d1cdf54262f1114669a,2021-04,60234fd4b60d5f2f6dd927b9,15462602,431
60650d0fdf54262f1111f49d,2021-04,5a3f7a62d053984c2496dcd0,15453776,432
60650d17df54262f11137410,2021-04,581dfde2d4ad16ca1fd35990,15420311,433
60650d0fdf54262f1111f2c7,2021-04,5d433f2191849326a7c35fcb,15377706,434
606e092cdf54262f11198ddc,2021-04,587ebac645e190b5544045e8,15369045,435
60650d1cdf54262f111467af,2021-04,602f533eb045f571689b0433,15287603,436
60650d1cdf54262f11145f31,2021-04,5e386959c71c6f04556dd7f1,15270026,437
60650d1cdf54262f11145ced,2021-04,603b06aee731a8601b703ea3,15270015,438
60650d1cdf54262f11145fc8,2021-04,5a9de644af1f7c3616335127,15247412,439
60650d0fdf54262f1111f235,2021-04,5844b76db14a695e0d8cae9d,15240360,440
60650d1cdf54262f11145fcc,2021-04,5fca9e843259c2939de78a44,15193624,441
60650d17df54262f111375e7,2021-04,577bc02e47c3ef7031adb268,15174502,442
60650d13df54262f1112a42d,2021-04,57f07e7fbda322d9241a59f1,15109026,443
60650d1cdf54262f11146135,2021-04,5d9ad4f46623cb1b0ede89e4,15013969,444
60650d1cdf54262f11145cc1,2021-04,5c4ca56e0a03ba0e02d60503,14992523,445
60650d1cdf54262f11145d7a,2021-04,5fa8e63c62a2a695d82ed3e3,14594460,446
60650d17df54262f1113754f,2021-04,57914ab63d4d17a31860bdeb,14576559,447
606f9516df54262f117f74ec,2021-04,570c4945d21b022c2c7e9e72,14559553,448
60650d1cdf54262f11145cab,2021-04,5952ea4774d30cba4dbd008e,14480893,449
60651286df54262f11281068,2021-04,5f2e9e14fe522e114769e927,14435925,450
60650d0fdf54262f111213ac,2021-04,5fd4bed67763dc50634e9f09,14431675,451
60650d1cdf54262f11145ca1,2021-04,60433420d4bed26ec0086505,14421247,452
60650d13df54262f1112b1d0,2021-04,59169874ae6c725e61ca3ee0,14283968,453
60650d17df54262f111373d3,2021-04,598d6fde9c31be5a2c7fb57e,14264433,454
60650d17df54262f111374d7,2021-04,603d6fce00db7d4fc9d7c627,14158995,455
60650d1cdf54262f11145e97,2021-04,5841dc97b14a695e0d88acd4,14157180,456
60650d13df54262f1112a3fc,2021-04,5a60bd35c4c2982956a25564,14012686,457
60650d17df54262f1113755f,2021-04,5d19a28eec3bed3849dcc2b5,13931169,458
60650d1edf54262f1114b0f0,2021-04,588397385c4ce5610170aa4c,13918150,459
60650d1cdf54262f11145e08,2021-04,604d1cf641da55b4ed331636,13843416,460
60650d1cdf54262f1114616f,2021-04,5fe7304c40d71807c571b552,13827396,461
60650d1cdf54262f11145de7,2021-04,58ef917e9f9ea16831646286,13775764,462
60650d1cdf54262f11145de0,2021-04,5c1c2f47d6a4a31cf87f4276,13764036,463
60650d0fdf54262f1111f29c,2021-04,5b07048055586d0e39210efd,13750526,464
60650d1cdf54262f111467c9,2021-04,5ab174b46f43ab10519c66bd,13739405,465
60650d1cdf54262f11146119,2021-04,603d35e2c5547c3ff800a7fe,13733363,466
606d6f14df54262f11529f9e,2021-04,5efb208c407043831d9baf94,13723049,467
60650d1cdf54262f11146038,2021-04,55cf3adf3ed08bbd40e69295,13706238,468
60650d1cdf54262f11146195,2021-04,5e43c52c61b5bfe7916a3160,13551620,469
60650d0fdf54262f1111f417,2021-04,5b944be27c9b9c4f5f48d62b,13548447,470
60650d1cdf54262f11145cbe,2021-04,5fa89d31b8ffe522b2d71c3a,13548391,471
60650d1cdf54262f11146827,2021-04,5abbe5cfe67bd42d99641550,13545513,472
60650d1cdf54262f111460d4,2021-04,5fc650a952c43237e0fe839f,13344801,473
60721ab1df54262f11f63b21,2021-04,5a7db6bf1ce6bd2d244911e2,13341690,474
60650d1cdf54262f11145ee1,2021-04,5bcc80f60a8cfc1f0f7a5042,13322235,475
60650d1cdf54262f111460c1,2021-04,5c970a9bb6ce3c50baa88c43,13142926,476
60650d1cdf54262f11146922,2021-04,5f7942cae495b3c300ea777a,13045259,477
60650d17df54262f11137568,2021-04,577b06d32fe3a52e25d9ab36,13033657,478
606a3e66df54262f11d53a6b,2021-04,583f86b9b14a695e0d85a66c,13030097,479
606511d7df54262f11049eb4,2021-04,55d171a8da0f8b800f00823f,13013892,480
60650d17df54262f111373d1,2021-04,59c0eeeaef45bd256a886d55,12977683,481
60650d1cdf54262f11145e6c,2021-04,5daf1c976b11155e7b8ef9e1,12927332,482
60650d1cdf54262f11145d6e,2021-04,5ad1fb3cb914114d0d2933fd,12918362,483
60650d1cdf54262f111460df,2021-04,5e697287e7e97b6008940cd3,12890492,484
60650d1cdf54262f11146849,2021-04,55d1f34ebbc786b40f59f3a1,12861648,485
60650d13df54262f1112a32c,2021-04,59b31b7605767259d8d8ae29,12839660,486
60650d0fdf54262f1111f1b8,2021-04,595ffc342fa7b846360343ad,12826709,487
6065148bdf54262f1190f327,2021-04,5ad115def52b2a599b16628f,12778613,488
60650d1edf54262f1114b2cd,2021-04,5fa5d35a62a2a6ac812e8ed5,12763367,489
60650d1cdf54262f11145f5c,2021-04,5c9dd26f0f81c652d0aa6d16,12492843,490
60650d1cdf54262f11145eee,2021-04,57d5447481f97d800c74300a,12454794,491
60650d1ddf54262f11146fea,2021-04,6003f0e31dc2674bc93030b7,12383350,492
60650d1ddf54262f11146b8d,2021-04,57698ea34673b865097b6c01,12350912,493
60650d1cdf54262f11146028,2021-04,60234fe4b60d5f7d43d927bd,12326488,494
606bc9b6df54262f115dd56d,2021-04,60073f5ca6ad8c4aa854bca9,12297202,495
60650d1cdf54262f11146056,2021-04,5fc09c5b1cb8a631bb5185a9,12237326,496
60650d1cdf54262f11146773,2021-04,599770edd77d307ce41ad835,12201430,497
60650d1cdf54262f1114607f,2021-04,5ddeb7341c1e02b052587fd4,12181629,498
60650dc4df54262f11361572,2021-04,5efcaf756e42091cc21bcff3,12158910,499
60650d17df54262f111374a2,2021-04,5fe9d966afd54942d2f00c5a,12114862,500
60650d1ddf54262f11146c3a,2021-04,5b35574a484ffb686e0decb8,12079536,501
60650d18df54262f11138510,2021-04,5f6eb90b36998ce519ce47f8,12031464,502
60650d0fdf54262f1111f292,2021-04,55e8a52f1eca260d78cba8b1,12008179,503
60650d1cdf54262f11146007,2021-04,5fccd717b3e4dc06db7b6a25,11961213,504
60650d14df54262f1112ee22,2021-04,59de3a3459799f7b0dc7f408,11927482,505
60650d1edf54262f1114b1d1,2021-04,5f791b73e495b31f55ea7171,11925162,506
60650d13df54262f1112ab3f,2021-04,58f19f779f9ea168316689b4,11920176,507
60650d17df54262f1113741f,2021-04,59f51d940663506dc2255e16,11893245,508
60650d1cdf54262f11146719,2021-04,5a8466038f866773f59fa6c8,11844228,509
60650d11df54262f1112635d,2021-04,5b2e9d95fbc8f506106fd662,11823568,510
60650d17df54262f111373cb,2021-04,58f26e879f9ea168316765fb,11814343,511
60650d13df54262f1112a223,2021-04,58fcb5ebb10571061cecce02,11746993,512
60650d1cdf54262f1114670f,2021-04,5e60dc84a49fff458b94b191,11730038,513
60650d13df54262f1112a326,2021-04,5a8185c4a508985a2640761a,11705881,514
60650d13df54262f1112a25d,2021-04,59cec9e20dd629146b767d96,11614475,515
606512b4df54262f11309d59,2021-04,60235058b60d5ffbb5d927d0,11563796,516
60650d10df54262f111226d8,2021-04,583326122873dc77620c69a0,11562767,517
60650f5ddf54262f1186897c,2021-04,5fbef0348a49cb0207a3d2ad,11545621,518
60650d0fdf54262f1111f1db,2021-04,55711a2107bca135278131fe,11474295,519
60650d1cdf54262f11145f90,2021-04,54c4ebbf365e6dea5ca781a2,11458158,520
60650d1cdf54262f11146909,2021-04,60188d78015bf45fba54acba,11380448,521
60650d1edf54262f1114acf8,2021-04,600aef71519efdd0e70aba52,11354521,522
60650d1cdf54262f11145cf2,2021-04,6027e1708b74abb66461e89d,11322322,523
60650d13df54262f1112a45d,2021-04,5a47d961a619d94b9bb62fe8,11304291,524
60650d1ddf54262f11146c39,2021-04,5d5d87145d890f3b901f6f08,11278985,525
60650d1cdf54262f111462a1,2021-04,5ce3ac5d21c41707d32ba98d,11257361,526
60650d1cdf54262f111460bd,2021-04,598fc2d39c31be5a2c800a70,11241270,527
60650d1cdf54262f11145dc5,2021-04,5b8396fdc5ca58155747d91b,11218977,528
60650d1cdf54262f11146723,2021-04,576d7fabbe1cccb44b189ac4,11206188,529
60650d1cdf54262f11145d7e,2021-04,5952e49274d30cba4dbcf954,11157072,530
60650d1cdf54262f1114685e,2021-04,5d651dfa628e191ad93a1a62,11109785,531
60650d1cdf54262f11145d9e,2021-04,5e545ae9ed4d65f2c09916d4,10952285,532
60650d1cdf54262f11146017,2021-04,5bcb640318e7df52ce37ce0e,10918310,533
60653742df54262f1187941d,2021-04,604b7166d4bed2e06e093600,10916792,534
60650d0fdf54262f11121520,2021-04,584347b7b14a695e0d8a9da0,10902008,535
60650d1ddf54262f11146f56,2021-04,5952367a74d30cba4dbc62e2,10890168,536
60650d1cdf54262f11145ce5,2021-04,5b200c5b786c494c20ae0908,10861224,537
60650d17df54262f11137444,2021-04,58c1a03a446ef91f4c5c1099,10819080,538
60650d1cdf54262f11145d72,2021-04,5fe6687212931cf3ae9a7c7e,10812663,539
60650d1cdf54262f11146377,2021-04,6052f6f7b1021ca2c5baa33b,10754342,540
60650d13df54262f1112a32d,2021-04,5f949d4727b0557c40b8f666,10750142,541
606527dcdf54262f1172b8a8,2021-04,602e2265b045f584059acf47,10679639,542
6065b90bdf54262f118addb3,2021-04,602350238b74ab658f60d32d,10637419,543
60650d1cdf54262f11146182,2021-04,5a76c415f375f71c018b9897,10533245,544
60650d1cdf54262f1114666f,2021-04,6001d3b42b0c931bffbe0413,10469832,545
60650d1cdf54262f1114620d,2021-04,5e8872988d8d84106057ca93,10246775,546
60650d1cdf54262f111466f2,2021-04,5fdd8fa4ccdbca5accf05085,10192360,547
60650d1cdf54262f11146631,2021-04,582ced8b1351e5743bf08781,10164021,548
60650d1cdf54262f11146128,2021-04,5be48949e265777f25131b61,10138899,549
60652328df54262f11803837,2021-04,6013bb978fceb1c739059c71,10129109,550
60650d1cdf54262f1114662e,2021-04,5fefd46fbdad363be2395a20,10114659,551
60650d1cdf54262f11145db2,2021-04,5e9e87668913663780daef3e,10037960,552
60650d1cdf54262f11146875,2021-04,5a79bc18d7c891067b8ad5d1,9939226,553
60650d3bdf54262f111a1243,2021-04,5e4b71e8b59f2446ebd68563,9882160,554
60650d17df54262f111375de,2021-04,5a1b90f720f024391ddb7ea5,9843943,555
60650d1cdf54262f11145eb1,2021-04,5f57606a70336172fb467651,9569518,556
60650d1cdf54262f11145ee4,2021-04,5fe5f7a07cc9384eed498b23,9543440,557
60650d0fdf54262f1111f4ea,2021-04,5de52764e479a9557ddad81a,9542261,558
60650d1cdf54262f11145fbf,2021-04,5fb312de62af494a4796a15a,9486987,559
60650d1ddf54262f11146bf5,2021-04,579369fd42d32822203fd666,9467906,560
60650d1cdf54262f11145f71,2021-04,58a2e5c0d25357e82542cf76,9460739,561
60650d1cdf54262f111461e1,2021-04,5ceab6a23004d71839467a67,9460153,562
60650d0fdf54262f1111f471,2021-04,5dd950ac30de4b300e803671,9454896,563
60650d1cdf54262f111461c6,2021-04,5e6505c2e349f13d23a82e61,9383792,564
60650d7adf54262f1126d417,2021-04,58dd5ee19f9ea16831510a0c,9369668,565
60650d1cdf54262f11146919,2021-04,58a2b2f2d25357e8254290d9,9366429,566
60650d1cdf54262f11146342,2021-04,5bacd46c7ce4426e75af3653,9355952,567
60650d1ddf54262f11146f7f,2021-04,5f1db8297d479a82e2f070de,9325927,568
60650d13df54262f1112ab5b,2021-04,59b683fdaf881772e595a10a,9171840,569
60650d1cdf54262f11145f80,2021-04,59d3053bc8b7c321956470b5,9098280,570
60650d1cdf54262f11145db9,2021-04,604122d300db7d2066d832df,9056801,571
60650d1cdf54262f11146716,2021-04,57d56db981f97d800c746b86,9050528,572
60650d1cdf54262f11146308,2021-04,56c2624373fb36ec0284ae1b,9030357,573
60650d1cdf54262f111460d3,2021-04,58dd98eb9f9ea168315155d3,9021019,574
60650d1cdf54262f111467b6,2021-04,57a9d295ae69c931775499cc,8986878,575
60650d1cdf54262f11146096,2021-04,5e09f7b2e1521535610d5d0c,8942848,576
60650d0fdf54262f1111f268,2021-04,5a380d7d2a4e5d5d0756f2e2,8912388,577
60650d1ddf54262f11146bcd,2021-04,5fb03d4b62af49b5cb965a65,8872646,578
60650d1cdf54262f11145ec2,2021-04,5f6ec0b9e6aa7e2ea99be788,8857986,579
60650d1cdf54262f11146013,2021-04,5ee28823290c3b44cb47207f,8838038,580
60650d1cdf54262f11145e6b,2021-04,6034aa118f6406015a9b3813,8797967,581
60650d1cdf54262f1114684f,2021-04,5c7bfac595dcb2016c4b0bd6,8796750,582
60650d1cdf54262f11146340,2021-04,5ea1e617891366226edb2c22,8755039,583
60650d1ddf54262f11146c2d,2021-04,583767d0465957f661f10929,8736905,584
60650d1cdf54262f11145dbb,2021-04,5e8d5d83ea88ab0e57775b73,8728227,585
60650d0fdf54262f1111f187,2021-04,5a49a2a4e9c19c0be1fe3009,8711903,586
60650d1cdf54262f111460c7,2021-04,5521692bc458d32704bead57,8705479,587
60650d1edf54262f1114b398,2021-04,5f732836d4c8ff3488888ae9,8651812,588
60650d1fdf54262f1114df90,2021-04,5d0ee06d94d2b60a3766c446,8610290,589
60650d1cdf54262f11145f1c,2021-04,5c25b0154283be2b9d57b36a,8577177,590
60650d0fdf54262f1111f376,2021-04,5862b22dc04c074e4f16df99,8554337,591
60650d1cdf54262f11145d65,2021-04,603482fc24e49d21fe59a53f,8545942,592
60650d1cdf54262f11146791,2021-04,60235078b60d5f3c7bd927d5,8500057,593
60650d0fdf54262f11121709,2021-04,587a18c145e190b5543910ad,8491718,594
60650d1cdf54262f11146203,2021-04,5620d332dcc66fa36b7f1144,8480354,595
60650d0fdf54262f1111f4e1,2021-04,584ca12cb14a695e0d971e7e,8457541,596
60650d1cdf54262f1114681a,2021-04,58c5c0acddc5f27902534c4b,8421839,597
60650d17df54262f111373ad,2021-04,5a43471cdbc61c3e52bd3413,8404124,598
60650d0fdf54262f1111f4d8,2021-04,5d96ace233adf9093a1ac4ed,8385140,599
60650d1cdf54262f11146923,2021-04,59e9fabf86a2b655f7bfb797,8360147,600
60650d1cdf54262f11145eff,2021-04,6014966e8fceb1234705ca9e,8344912,601
606dc3a2df54262f11b077f0,2021-04,5710b0dc78760cf655d0caff,8339270,602
60650d1cdf54262f11146002,2021-04,5bca9217529ebc7ba9f3a111,8325517,603
60650d1cdf54262f11145ed6,2021-04,5e2d2913e152159171131bbf,8241320,604
6070a33cdf54262f116c7e72,2021-04,5cb768a08d9c0a11d9bfde53,8238479,605
6068562bdf54262f1175676f,2021-04,5acd21fe3c1b7f6a36e95651,8226887,606
60650d1ddf54262f11146c81,2021-04,5fdca34a8398b6868365be7e,8206168,607
60650d1cdf54262f11146718,2021-04,5916e39eae6c725e61ca87de,8197623,608
60650d1cdf54262f111460f3,2021-04,5c93ab3a50585b07c12be249,8186085,609
60650d0fdf54262f1111f1e8,2021-04,56494b9cebcf994a76c867b1,8181729,610
60650daadf54262f11308ab4,2021-04,5ce70216acfe1059c8e400a5,8160871,611
60650da2df54262f112ee7f8,2021-04,5dca9fd0c0822574d1902072,8118944,612
60650d1cdf54262f11145da0,2021-04,5cf6bf4e65bd2d75a27c6871,8099384,613
60650d1cdf54262f11146828,2021-04,5ff27eb8ed8701861de158b4,8085373,614
60650d1ddf54262f11146b9f,2021-04,59466d0646df1f4a0a6588ee,8065274,615
60650d0fdf54262f111213fb,2021-04,5b401222714c1a10a1a5ff2e,8058110,616
60650d1cdf54262f11145dab,2021-04,5db63cfaf4d62482339ec227,8051023,617
60650d1ddf54262f11146b7e,2021-04,5e95b4fd6687f60f2efbbded,8039692,618
606617ffdf54262f11c762dd,2021-04,57168c9fd490897e6186537f,8034186,619
606674f3df54262f1107eb69,2021-04,60666bb9821a8e2eedd3ac4b,8015763,620
606c553ddf54262f1109deb3,2021-04,57f95f70e4dd183b74621bc1,7983231,621
60650d1cdf54262f11145f09,2021-04,5efc886445c0bdb29eea100e,7967808,622
60650d1cdf54262f11145e49,2021-04,5e7c5dc2a48fe9b2cbc39ae6,7909915,623
60650d0fdf54262f1111f1ee,2021-04,57bc80c3484ffa1b71cd8e8a,7882468,624
60650d79df54262f11267e27,2021-04,5e2d5a953df2560123ee51b4,7860248,625
60650d1cdf54262f11145fce,2021-04,5fecf7eaafd5498127f0854e,7846500,626
60650d1cdf54262f11145eb0,2021-04,57813924b63c29622e7f0404,7824046,627
60650d1cdf54262f111467df,2021-04,5b4b7a53cbc6812a7897155c,7817970,628
60650d17df54262f111374b3,2021-04,58fc4b79b10571061cec27d3,7783443,629
60650d1ddf54262f11146c78,2021-04,5e2dc013be0a856412ee3f64,7766966,630
60650d1cdf54262f11145d21,2021-04,5ffdbd14f5b7a0ddad21936a,7751806,631
60650d1ddf54262f11146c79,2021-04,605b9b6b5ead6e661eb8dd18,7692344,632
60650d0fdf54262f1112147e,2021-04,5ce1fbead82ff80d3aef7ea0,7663846,633
60650d1cdf54262f111460a9,2021-04,5cb2e363881af24e0a7bc5a1,7659568,634
60650d1cdf54262f1114664e,2021-04,5df52d17be5dcf74cecab7cb,7649200,635
60650d1cdf54262f11146313,2021-04,5f5df72bf7a4d19ec31909a3,7641365,636
60650d14df54262f1112efc4,2021-04,5993c70b52dd33577e0adfa1,7625620,637
60650d50df54262f111dffc7,2021-04,603b177de731a829fb703f74,7612581,638
6066688cdf54262f11773f4b,2021-04,5fe35565b429844f973811c2,7608016,639
60650d1ddf54262f11146c2e,2021-04,5f59c2b69ae9c047a93276ff,7563476,640
60650d1cdf54262f11146155,2021-04,5dc58c4c27b3102f2775a598,7550501,641
60650d1cdf54262f1114631c,2021-04,5f7f032b1b67793e335ee3fb,7536788,642
606587e9df54262f11ba391c,2021-04,5c99adff9584930e54355222,7516220,643
60650d0fdf54262f1111f42f,2021-04,582c4c8f1351e5743befc1b3,7493906,644
60650d1cdf54262f11145c97,2021-04,5ca3cb63bb4892504028eee3,7479691,645
60650d1edf54262f1114c4d0,2021-04,58d84ab09f9ea168314b1cda,7432314,646
60650d1cdf54262f1114676c,2021-04,5e945c58891366b191da14a7,7408148,647
6068277ddf54262f11c7139c,2021-04,5d1b49ac2b620c6d1fa96c6f,7395139,648
60650df2df54262f113f2d18,2021-04,5a614d0dc104ff664a98eba0,7393104,649
60650d51df54262f111e3fa4,2021-04,60629381697f84c29c6fad7d,7362329,650
60650d1cdf54262f11145df3,2021-04,5cbdcd9eee214702b5806783,7305456,651
60650d1cdf54262f1114633e,2021-04,5e6c4b065ff0a2e234ed7b82,7265018,652
60650d1cdf54262f11146613,2021-04,60599e552d7c070557028efb,7262912,653
6069d6d8df54262f1159836f,2021-04,6069ca8b821a8e23e6d3d2dd,7259868,654
60650d1ddf54262f11146c3d,2021-04,605dbb0c697f8474a06f4539,7231735,655
60650d1cdf54262f11146100,2021-04,577aa2c32fe3a52e25d93e18,7188709,656
607bed8ddf54262f11232a5b,2021-04,607a56265b0acb02c47cbe83,7169290,657
60650d1cdf54262f11145cb3,2021-04,581e06cad4ad16ca1fd366cf,7102739,658
60650d1ddf54262f11146f99,2021-04,5f6b6986b3798bfb7f4a5427,7100952,659
